seller_id,total_revenue,avg_order_value,total_orders,total_product_sold
d598f929fc44e1e38678e7f47250ec04,69.90,69.90,1,1
d9b00a97818674c7f8d8b1ef0e689679,69.90,69.90,1,1
f3511c85f59f8dec53d140501ee8e7a8,69.90,69.90,1,1
fe9d9cf8631285d5982c6e2cf27fb114,69.90,69.90,1,1
ffcfefa19b08742c5d315f2791395ee5,69.90,69.90,1,1
17998cf586426bf0f2c3726cb0a4b211,69.80,34.90,2,2
5587130f9850696ed7fafbc91c2cee44,69.80,34.90,2,2
bbd3acfe6de99892e73940d3fdceaf68,69.00,34.50,2,2
edb65fe661681b1c0de8bd47c8655855,69.00,69.00,1,1
e4253cef933647000a82ff39c67b7bde,68.00,34.00,2,2
f3055483058c84d75ca2a3314fb4deef,67.50,67.50,1,1
723a46b89fd5c3ed78ccdf039e33ac63,66.64,66.64,1,1
a5ff20ff766e7f50bd5066f33da14413,66.59,33.30,2,4
c6381b1321d7d97717a5bb4ed5b77882,66.00,33.00,2,3
d58d521f3789def2e7a22715e0badd93,65.98,32.99,2,2
76623fde66e6b63b59440fd34160512d,65.40,21.80,3,3
d4a5e99e0dd915df64ba55a7fbd583fd,65.15,32.58,2,6
52831e5990d0771cb4951d6f12928167,65.00,65.00,1,1
ad738d3fcf42655ed15c4960b7b6c601,65.00,65.00,1,1
447d377bdb757058acb569025ee18a93,64.99,64.99,1,1
c8771b1a10bb99bb34d3c459c5cffb53,64.90,64.90,1,1
cf281cf8b7affbdfe751b29cc85580e1,64.90,64.90,1,1
eb4a59a06b3948e851a7d7a830bcbc42,64.00,32.00,2,2
b452cb0ae35044c4a53179c39f49fb06,63.70,31.85,2,2
9e94fa26a70ede4d26226e918e8706a2,62.80,62.80,1,1
42fb44130ac3134cde8e35cf8ec7df25,62.70,20.90,3,3
f0ec78809fe0bc3edb11c9fe5b97b059,62.60,31.30,2,2
2cb98e27ce1c18abdb42209b34c382a7,62.49,62.49,1,1
56a8b450e802502ba53a9885ee38e29f,62.45,62.45,1,1
6a3139c7bf09ece22a4713d956acbe5e,61.90,61.90,1,1
f7c31656c19db6275a8acadca289f426,61.56,61.56,1,1
b3e2faf2c1004d674f16a3aa3197f0e1,61.47,20.49,3,3
1d0646a72178a6fb37ee8082140e06ec,61.00,30.50,2,2
7963e546f34e098b578f9ad102494601,60.99,60.99,1,1
be7a093e5b4d147b36b72bb1f9e415e5,60.90,60.90,1,1
83f2b4881141ce3fcd4e985125d3279e,60.70,20.23,3,3
9ac75591b69c3402684b6ce0310f22ee,60.50,60.50,1,1
e9e446d01bd10a97a8ffcfc4a3a20cb2,60.05,15.01,4,4
24a6daf925d9d591870a66660416de31,60.00,30.00,2,2
7c462184585ae80bd6e5774c62ce50f2,60.00,60.00,1,2
85e7c62c1d6ea078c3897424f867a7c8,60.00,30.00,2,2
86649b1632b1c0e6c0bcb2c90a8b75d8,59.99,59.99,1,1
0ee4fb99ac55ffbbc98795aa01b7f8fa,59.90,59.90,1,1
3e46a38ee171c503c3b4a3f23fe3bf0c,59.90,59.90,1,1
6ebf4eceee4dd9847201c82e77ef8123,59.90,59.90,1,1
75fdd0a732287f9497b179f6bd445d32,59.90,59.90,1,1
8fb67a334bacec338885b4e9e1708073,59.90,59.90,1,1
9ef932e837d8b7f392c0bfee9d359dc2,59.90,59.90,1,1
c240c4061717ac1806ae6ee72be3533b,59.90,59.90,1,1
455f46ef09a9e45667e2981df84b5cc2,59.80,29.90,2,2
528ce32f560edd11add4169f6a5b65be,59.80,29.90,2,2
3da38366e7bd9baf6369071f782ecdf0,59.47,59.47,1,1
63704069d9bd3a75c1cf59babe56004a,59.30,59.30,1,1
db1f0f7c7e5e87f40b62226f020bb297,59.01,19.67,3,3
dd5450b022b2d00a2145a66331e1aef6,59.00,59.00,1,1
0af2ab31141893d26aca5a404a537dab,59.00,59.00,1,1
1d953075c2f0dd990bacf27b83b330f1,59.00,59.00,1,1
2f1e7b90e01d9f086cbcb301c0c3d406,59.00,59.00,1,1
fa18c782a4866d313cadab567097f8f1,58.99,58.99,1,1
d180e07dc1e58c31c3f0cd599dc4d945,58.80,58.80,1,1
cecd97bc34ed8330bd4cd15713eda670,57.99,57.99,1,1
cac4e0bc1a3269fa2b6ea5e763f6115b,57.88,28.94,2,3
48e5ee06fb2dc74df1c711a9b6dfac2a,57.00,57.00,1,3
ac9b01377919cdbd2a1bbb8d5837c70b,55.90,55.90,1,1
3e35a8bb43569389d3cebef0ce820f69,55.80,55.80,1,2
0b1ca3ef18a63d7eb0c8897fa0849c08,55.00,55.00,1,1
d85efbc8eff2b7adf524e2820569adc8,55.00,55.00,1,1
ebe3dabc4955c9b0d695e7bda38bf5c3,55.00,55.00,1,1
02a2272692e13558373c66db98f05e2e,54.98,27.49,2,2
c7246702dc991a06d788120dc7544391,54.86,54.86,1,1
c13fb473e7cb8b83ccd543c094df0608,54.80,27.40,2,2
26f6b7ab07be3e9e69ce82a6552efc19,54.80,27.40,2,2
d297f1055de2956aedfd3b04113dce3e,54.30,54.30,1,1
720e6cf846ea7572cbb66b743fb91e6c,54.00,54.00,1,1
c1552b1dab6e6f760950368ae61fb600,53.80,26.90,2,2
c161d1327ebc3a156c09582ab2f59f6c,52.99,17.66,3,3
a2a41aedb70551d4a85aa04dc2fced48,52.79,26.40,2,2
392f7f2c797e4dc077e4311bde2ab8ce,52.00,26.00,2,2
84c945f15571830c1a91a33978e94009,51.98,25.99,2,2
20d53aad4fe5ee93a64f8839609d3586,51.90,25.95,2,2
258447aad3f7b01e2643c89f64dc5647,51.90,51.90,1,1
07e8e8fc5222bb358e6f259da3197074,51.80,25.90,2,2
eaf6d55068dea77334e8477d3878d89e,51.00,17.00,3,3
deaadd805612bf94faaa9fa702516e11,50.00,50.00,1,1
4d8809767a5bafe22909c77951fb6b41,50.00,50.00,1,1
535bf14f36346c7f59d87cece104d70c,50.00,50.00,1,1
5cf1ec37aea089f45110c70653a166ab,50.00,16.67,3,3
d4f91e8be86b38da2ee35bc489645a9d,49.99,49.99,1,1
e1a210d482714ce337763a19aef94ba4,49.90,49.90,1,1
fe19dce63ae80346207c6c55713d1023,49.90,49.90,1,1
2c2c9832d1bb38c5b0034a3b47d313ee,49.90,49.90,1,1
3ded4e2d5f135cb103e5949d7263d2dd,49.90,49.90,1,1
7b3447b497e55af8c15fc7bd89d7b81a,49.90,49.90,1,1
9140ef75cc8211c4035935e80e567204,49.90,49.90,1,1
7315baebc0572ff220d226283dc66728,49.85,24.93,2,2
2c00c85d30361cd2ced2969cffbbffa3,49.80,49.80,1,1
1b61fb1f0f2185d89e9a126c498e9cc7,49.70,49.70,1,1
d1a1b40ec554c593a1a99366746289dd,49.70,49.70,1,1
42d4b7e70819438f5ada61c965e92d7e,49.60,49.60,1,3
ac137bac82ffa8548e62bd9d01d2a14f,49.60,49.60,1,1
e0487761face83d64fcada2408959a36,49.25,24.63,2,2
c963a25b8671419c6ce9eebe8fd03218,49.00,49.00,1,1
ce33c6211beaa8fef4cae8b52db39862,49.00,49.00,1,1
d63f306de130e0391d38a792541723b8,49.00,49.00,1,1
1f7dfad2cb384ea4d2d7e1ffbd78c407,49.00,49.00,1,1
2ef086a599b597572aca4433b7ed6b3d,49.00,49.00,1,1
29c322e3f09f886f8bacbe91dfbd979e,48.98,48.98,1,2
417a1e6c7321084d2a0ae0d023cfad93,48.90,48.90,1,1
5aaa890629f83706d8d9bfecd8377c1c,48.90,48.90,1,1
2e2f44824ab87a0cb961f68bf4073e7f,48.00,48.00,1,1
513a54369b6a8a6602fcb0e129c6d78d,47.80,23.90,2,2
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,47.80,47.80,1,2
9d213f303afae4983637247556438ede,47.70,23.85,2,3
ae9690c6e8fee182c28c9ff8e11ca52c,47.40,47.40,1,1
cad10cc982ab6a391570c211b995c17c,47.40,47.40,1,1
baf15155e37ef5492731459bdc05be8a,47.00,47.00,1,1
7494d0dcba8551df6cf37f1b905dc2f7,45.90,45.90,1,1
51e0557bc7b86de13e946c60ee91ce39,45.80,45.80,1,1
8629a7efec1aab257e58cda559f03ba7,45.22,45.22,1,1
2d8cfba3fcd3170555941605edaa196a,45.00,45.00,1,1
3338e7a0710a195872be80e0d2423867,45.00,45.00,1,1
70ee69419916dc13e3aed619061f996c,45.00,45.00,1,1
9c351405b754cc5ce3e2ecf277bb034a,45.00,45.00,1,1
1f2eebc0e970fd3c463e4f5d9652687a,44.99,44.99,1,1
5a4236931428800e9d9cc04af0987118,44.97,44.97,1,3
5415337f1863452476d42d9f14a16a61,44.90,44.90,1,1
da3fede3469bf49b7293ce3fc45b294d,44.90,44.90,1,1
e5545d4d4473876ea78c5bcebca365c3,44.50,44.50,1,1
cad9969167c09b48ae6f1d123f7fa68d,43.20,21.60,2,2
ed49da7cadefc454d6a67de249eab240,43.00,21.50,2,2
05a48cc8859962767935ab9087417fbb,42.90,42.90,1,1
4125d9385a25e82d2f72d3a0fd55bc3f,42.90,42.90,1,1
3a3c180dd702a725bd0ba4117689239e,41.90,41.90,1,1
6561d6bf844e464b4019442692b40e02,41.90,41.90,1,1
749e7cdabbaf72f16677859e27874ba5,41.90,41.90,1,1
a1ed30492b3b798bc121845bc4aa7366,41.80,41.80,1,2
b77a27b1864483e721dc831d5ba4afa0,41.80,20.90,2,2
16bdc8cefd0e32a6f0824d296c5ad14a,41.76,41.76,1,1
a213f1bd6458f4a158f3746cb2514559,41.52,41.52,1,1
9b1f656ca3060f8af17a50d8a024b533,41.00,20.50,2,2
c200c73f9d7e5a08ca439d6a0803da7c,40.00,40.00,1,2
d4828feed4cda2cd9d6b37899a95a71e,39.90,39.90,1,1
df683dfda87bf71ac3fc63063fba369d,39.90,39.90,1,1
edb58a1390adf273840030a3d6253829,39.90,39.90,1,1
fedaedd3ca31d56ab33e92035e4b361c,39.90,39.90,1,1
7caa63f175b1cecbfaadd8b5ab9998c7,39.80,19.90,2,2
389e45560e33d2d0747f949dcddbc08e,39.00,39.00,1,1
c74f14c1e26cf1bd5bd34b6a1e274426,39.00,39.00,1,1
e595809a6c31ec4314fd06ef198c244d,39.00,39.00,1,1
0936e1837d0c79253456bbb2ffaaef10,38.90,38.90,1,2
2eeb6531ee027a48d401e72bebdd87d3,38.70,12.90,3,3
d7ab82074b5f1dfba46db123df101bff,38.67,19.34,2,3
e72b4feb7abe210c52aa667abc25a3a2,38.20,38.20,1,2
ab75b89cc49c9ab3160d0c91565a442a,37.98,18.99,2,2
9200e6ce317b67196b6b0bad4d4bd567,36.90,36.90,1,1
e116c7455dd26a4d8c3e92532583905f,36.76,36.76,1,2
1d139e3a3b14025640d8df1b230aace0,36.49,18.25,2,2
67e43d802fde8cfd3f9580124f8167d1,36.00,18.00,2,3
3a52d63a8f9daf5a28f3626d7eb9bd28,35.00,35.00,1,1
50c361bcf670d16f6df4d52de3dff924,35.00,35.00,1,1
5206cc4bc2297c833e6061c49bf9c43f,35.00,35.00,1,1
baeda7047354773262ba2405f97038ba,35.00,35.00,1,1
c716e0b86ed568878475b60fbb6323ad,35.00,35.00,1,1
cb162c8eef257253782d245c08d9097c,34.99,34.99,1,1
e6ffc9ac6a7adc9d16a1cfc2286dd546,34.99,34.99,1,1
84deb808079d1be601c209c1e771b1cc,34.93,17.47,2,2
c1d1ebb4745cc43cb6f05e9c8a705c9a,34.50,11.50,3,3
66d5ae34537110d3affc56174dad2b2f,33.81,33.81,1,3
bee36b4f9a2b9fdcaff6ec05df202ed0,33.80,16.90,2,2
41958cbd3335433c8740300e8cd600d5,32.99,32.99,1,1
539ed9e19811677513447759be5eccfc,32.83,16.42,2,2
7d81e74a4755b552267cd5e081563028,32.50,32.50,1,1
6bcb2352a2a0c38b845f598298ab9d26,31.80,15.90,2,2
1a6245add4353f18ed55138808906979,30.00,30.00,1,1
d7f1cfc638473be93baedbfd02208016,30.00,30.00,1,1
fdf736c18c589ed030e058312203e1b2,30.00,30.00,1,1
32f83ffe11cd40f7adcf4eef171f52d9,29.99,29.99,1,1
87b4428a334b8f676fd9a7f3bf544fb5,29.99,29.99,1,1
9315e491484b1b0081ca166fc164108d,29.99,29.99,1,1
139157dd4daa45c25b0807ffff348363,29.90,29.90,1,1
2078fe5066350e7d220c0ad3a3bbc6c1,29.90,29.90,1,1
28a26ebce31d5918b181ede016fd693b,29.90,29.90,1,1
3aa3c89ae3cd482385568be76120f63c,29.90,29.90,1,1
436bf27f2f18474fc6047702e9f8a866,29.90,29.90,1,1
a09a13f18ed27932d08438aa6f12756e,29.90,29.90,1,1
c43d924a0f1688ee9fae0efcd6f539d4,29.90,29.90,1,1
c97aa4ee7420f937da13b7f9e2228b99,29.90,29.90,1,1
c0e0b73d039eb9a99b6ce4cb7a429cd3,29.88,29.88,1,1
0336182e1b3e92f029d5354832045fdf,29.80,29.80,1,2
7b3f6ce5c6c22e9b96e7581ebf0df6e1,29.80,29.80,1,1
9996ae921c50e8dff411ac69c0b4bb8b,29.70,14.85,2,3
72c73be2b085b9d57650dd53eb2004c9,29.40,29.40,1,1
15aec03fe4cf30dfa574cf550f5ff5ff,28.90,28.90,1,1
1992f8fb6b19fcccd97ca819811e7267,28.80,28.80,1,1
c9d2ba8dde44a275ae06475ed1d2fafc,28.79,28.79,1,1
999f6d9a1c7c81f43be44c6b7d076210,28.00,14.00,2,2
9f56a7a649097b166d8ed286ad86a15c,27.98,13.99,2,2
8b181ee5518df84f18f4e1a43fe07923,27.90,27.90,1,1
b026643914f651e8371425e5b8a1e780,27.90,27.90,1,1
bf0d50a6410d487dc97d2baac0a8c0be,27.90,27.90,1,1
80146bc52c4f6af5239b23de2a20262b,27.10,27.10,1,2
f1fdf2d13186575751aa25876536d85c,26.30,26.30,1,1
70c0fda4c313d87115644d39e62eec60,25.99,25.99,1,1
c12d7463a579237ffb9248bd7cff378b,25.90,25.90,1,1
3820c6537b3853be1a0687d5a60807ec,25.00,25.00,1,1
6c9875b2f94ba781186f0c1aed8d1687,25.00,12.50,2,4
7cb946b1ad19faebe28c3e86c2794ec3,25.00,25.00,1,1
38f276ca6e7cc95a6d1bb55ac9e5550f,24.99,24.99,1,1
3986c0b54f6b748b75e7bd4e092aa3e5,24.99,24.99,1,1
1c83418358f249c9d6affa52d579db0e,24.90,24.90,1,1
33fd411ed63a7c2f9005e3f065d9f85d,24.90,24.90,1,1
bd43e172d599bed47a85da877172ca8c,23.92,23.92,1,1
43753b27d77860f1654aa72e251a7878,23.90,23.90,1,1
544863df86ed3b78a04e0820d41430ee,23.90,23.90,1,1
bcd2d7510d58e293f20fad6438c1b314,23.90,23.90,1,1
2c54051840f19eca309a5423cf22df36,23.70,11.85,2,2
58b98ccb79873e04eac4357cacc590d9,23.00,23.00,1,1
5e063e85d44b0f5c3e6ec3131103a57e,22.90,22.90,1,1
bc8c8d665ec4664d286be0d521722b19,22.50,22.50,1,1
f9f68daa2af419d38f745478bcb3da1a,22.40,11.20,2,2
eb1bf309f4f6af9a97e9ddac3fdbeabe,22.30,22.30,1,1
0bb27263628258b8111a0262769fa9db,22.20,22.20,1,1
34675b28b826facfde119785bf287dc1,21.99,21.99,1,1
f09b760d23495ac9a7e00d29b769007c,21.90,21.90,1,1
98f52e1020fe788c10c0418de4393fec,21.60,21.60,1,1
afac9f6b0c4e5f0a7ee87e922cd0f873,20.99,20.99,1,1
e64ddbe1cbcf4f2fc3092b7c481f3f9d,20.90,20.90,1,1
e0b162a693bc7f9eab00f783a31d60ea,20.00,20.00,1,1
e76ecc7e9a1a1e3c6df9d2a8261c423d,20.00,20.00,1,1
455befea1bb853c75ccbca94cff26e5c,19.99,19.99,1,1
bb7ad8a45c027be8ab075b8e465f8ca0,19.98,9.99,2,2
0b46f784306be7200ca1700aa55d819f,19.90,19.90,1,1
63bc58679c44e8a998792119fd7ad23e,19.90,19.90,1,1
668bf321538e5072858eaef6087ce027,19.90,19.90,1,1
698624c6632eeba1774924dbea24c700,19.90,19.90,1,1
bac44fa8e13424950488659b5f765c41,19.90,19.90,1,1
d93b8458c6fe139d85cfa5eadbf55bd2,19.90,19.90,1,1
e174dc2de86d60fee178170a154c05e7,19.80,19.80,1,1
bd65d163ded559eb90a10cd09fec178f,19.80,19.80,1,2
8501d82f68d23148b6d78bb7c4a42037,19.70,19.70,1,1
9d69ba0a7a626a64dc5db08e529559cf,19.30,19.30,1,1
6c77cd583b36a13aacccf2b3ee23e233,18.90,18.90,1,1
82921991ff5b557b045605b8bbf08d49,18.90,18.90,1,1
ce4755084bc097113867e6454f8f5e52,18.90,18.90,1,1
804287717b9156fb7a787acd9af4fac1,18.80,18.80,1,1
13e85aac53340018b40c2af68001b7e0,17.80,17.80,1,1
eae9af4811c294c56795d70e715b7337,15.90,15.90,1,1
f3862c2188522d89860c38a3ea8b550d,15.50,15.50,1,1
c3e2398fcc7e581cda2e546557bf6968,14.90,14.90,1,1
20f0aeea30bc3b8c4420be8ced4226c0,14.90,14.90,1,1
b2f4d63c7203f539a78252565ca32257,14.90,14.90,1,1
a61cc04793308395a840807104365121,14.63,14.63,1,1
6576fd3e23c88f0e5d4d23f39bba0542,14.50,14.50,1,1
5b92bfa4120daa27c574daa2e386c693,14.00,14.00,1,1
fb503a924a0b9db19d83dd0ac6dbef8c,13.90,13.90,1,1
6614814a00d344b846ae209f95ee7e3f,13.00,13.00,1,1
b5f0712d22a873b6797ab6cc65c3fcba,12.99,12.99,1,1
7ab0dd5487bab2dc835337b244f689fb,12.50,12.50,1,1
9e25199f6ef7e7c347120ff175652c3b,12.50,12.50,1,1
c1dde11f12d05c478f5de2d7319ad3b2,12.50,12.50,1,1
3d62f86afa7c73be2628a3be1423f5a0,12.00,6.00,2,2
3ac588cd562971392504a9e17130c40b,11.90,11.90,1,1
cc1f04647be106ba74e62b21f358af25,11.90,11.90,1,1
344223b2a90784f64136a8a5da012e7f,10.90,10.90,1,1
95cca791657aabeff15a07eb152d7841,9.99,9.99,1,1
c18309219e789960add0b2255ca4b091,9.90,9.90,1,1
0f94588695d71662beec8d883ffacf09,9.00,9.00,1,1
4965a7002cca77301c82d3f91b82e1a9,8.49,8.49,1,1
ad14615bdd492b01b0d97922e87cb87f,8.25,8.25,1,1
34aefe746cd81b7f3b23253ea28bef39,8.00,8.00,1,1
702835e4b785b67a084280efca355756,7.60,7.60,1,1
1fa2d3def6adfa70e58c276bb64fe5bb,6.90,6.90,1,1
77128dec4bec4878c37ab7d6169d6f26,6.50,6.50,1,1
cf6f6bc4df3999b9c6440f124fb2f687,3.50,3.50,1,1
